FIPS,City,Year,Population,Primary.Point,Date,MSA,microMSA
1919450,Dedham,July 01 2014,260,POINT (-94.8232369 41.9087315),7/1/14,,
1942960,Lamoni,April 01 2010,260,POINT (-93.934323 40.6204912),4/1/10,,
1982650,Waucoma,July 01 2012,260,POINT (-92.0341066 43.0554679),7/1/12,,
1961815,Paton,July 01 2002,260,POINT (-94.2550567 42.1642219),7/1/02,,
1950430,Maurice,July 01 2007,260,POINT (-96.1827384 42.9660542),7/1/07,,
1982380,Washta,July 01 2004,260,POINT (-95.7201752 42.5756045),7/1/04,,
1973155,Silver City,July 01 2005,260,POINT (-95.6378733 41.1113884),7/1/05,,
1919765,Deloit,July 01 2016,260,POINT (-95.3174643 42.0971421),7/1/16,,
1964560,Prescott,July 01 2003,260,POINT (-94.6129796 41.0238035),7/1/03,,
1932475,Granville,July 01 1996,260,POINT (-95.8748315 42.9852282),7/1/96,,
1950430,Maurice,July 01 2003,260,POINT (-96.1827384 42.9660542),7/1/03,,
1943050,La Motte,April 01 1990,260,POINT (-90.6234291 42.2957342),4/1/90,,
1948585,Mallard,July 01 2018,260,POINT (-94.6831596 42.9393896),7/1/18,,
1919450,Dedham,July 01 1999,260,POINT (-94.8232369 41.9087315),7/1/99,,
1987285,Yale,July 01 2008,260,POINT (-94.3572116 41.7753718),7/1/08,,
1943050,La Motte,July 01 2014,260,POINT (-90.6234291 42.2957342),7/1/14,,
1973155,Silver City,July 01 2001,260,POINT (-95.6378733 41.1113884),7/1/01,,
1975405,Stockport,April 01 1990,260,POINT (-91.8333604 40.8572858),4/1/90,,
1912990,Chelsea,July 01 2013,260,POINT (-92.3945142 41.9204989),7/1/13,,
1901540,Alta Vista,July 01 2012,260,POINT (-92.4170267 43.1967709),7/1/12,,
1965055,Pulaski,April 01 2010,260,POINT (-92.2737906 40.6928807),4/1/10,,
1943680,Laurel,July 01 2009,260,POINT (-92.922164 41.884062),7/1/09,,
1932475,Granville,July 01 1992,260,POINT (-95.8748315 42.9852282),7/1/92,,
1916590,Corwith,NA,259.6440743,NA,7/1/20,,
1931890,Grafton,NA,259.0610291,NA,7/1/20,,
1936705,Holland,July 01 2006,259,POINT (-92.7988148 42.3999555),7/1/06,,
1919450,Dedham,July 01 2018,259,POINT (-94.8232369 41.9087315),7/1/18,,
1944355,Leland,July 01 2006,259,POINT (-93.6350977 43.3318155),7/1/06,,
1986700,Woden,April 01 1990,259,POINT (-93.9114238 43.2307878),4/1/90,,
1938460,Ionia,July 01 2007,259,POINT (-92.4584186 43.0360537),7/1/07,,
1917760,Cumberland,July 01 2011,259,POINT (-94.8706703 41.273088),7/1/11,,
1940665,Kensett,July 01 2018,259,POINT (-93.2106319 43.3534357),7/1/18,,
1949845,Martelle,July 01 2004,259,POINT (-91.3577596 42.0204466),7/1/04,,
1906940,Blencoe,July 01 1993,259,POINT (-96.0821104 41.9303416),7/1/93,,
1973155,Silver City,April 01 2000,259,POINT (-95.6378733 41.1113884),4/1/00,,
1919765,Deloit,July 01 2017,259,POINT (-95.3174643 42.0971421),7/1/17,,
1947370,Lu Verne,July 01 2011,259,POINT (-94.0836262 42.9092283),7/1/11,,
1917670,Crystal Lake,July 01 2007,259,POINT (-93.792707 43.2229779),7/1/07,,
1919090,Davis City,July 01 1994,259,POINT (-93.8126017 40.6401518),7/1/94,,
1947730,Lytton,July 01 2008,259,POINT (-94.8604989 42.4233029),7/1/08,,
1947370,Lu Verne,July 01 2012,259,POINT (-94.0836262 42.9092283),7/1/12,,
1948500,Maharishi Vedic City,April 01 2010,259,POINT (-92.0138829 41.0543302),4/1/10,,
1916815,Coulter,July 01 2001,259,POINT (-93.3700471 42.73312),7/1/01,,
1973155,Silver City,July 01 2002,259,POINT (-95.6378733 41.1113884),7/1/02,,
1927210,Fenton,July 01 2008,259,POINT (-94.4279672 43.2181569),7/1/08,,
1964560,Prescott,July 01 1995,259,POINT (-94.6129796 41.0238035),7/1/95,,
1943050,La Motte,July 01 2015,259,POINT (-90.6234291 42.2957342),7/1/15,,
1906175,Bertram,July 01 1999,259,POINT (-91.5376397 41.9511334),7/1/99,,
1953850,Moorhead,April 01 1990,259,POINT (-95.850715 41.9243406),4/1/90,,
1932610,Greeley,July 01 2008,259,POINT (-91.341545 42.5850578),7/1/08,,
1901540,Alta Vista,July 01 2015,259,POINT (-92.4170267 43.1967709),7/1/15,,
1961815,Paton,July 01 2003,259,POINT (-94.2550567 42.1642219),7/1/03,,
1980490,Van Wert,July 01 1995,259,POINT (-93.7918044 40.8710641),7/1/95,,
1919450,Dedham,July 01 2015,259,POINT (-94.8232369 41.9087315),7/1/15,,
1947010,Low Moor,July 01 2015,259,POINT (-90.3542133 41.8023436),7/1/15,,
1906175,Bertram,July 01 1998,259,POINT (-91.5376397 41.9511334),7/1/98,,
1950430,Maurice,July 01 2008,259,POINT (-96.1827384 42.9660542),7/1/08,,
1953895,Moorland,July 01 1997,259,POINT (-94.2954106 42.4413943),7/1/97,,
1950430,Maurice,July 01 1992,259,POINT (-96.1827384 42.9660542),7/1/92,,
1906940,Blencoe,July 01 1994,259,POINT (-96.0821104 41.9303416),7/1/94,,
1912990,Chelsea,July 01 2014,259,POINT (-92.3945142 41.9204989),7/1/14,,
1921540,Dixon,July 01 2006,259,POINT (-90.7823709 41.742124),7/1/06,,
1944355,Leland,NA,258.9440455,NA,7/1/20,,
1950430,Maurice,July 01 2009,258,POINT (-96.1827384 42.9660542),7/1/09,,
1963075,Pisgah,July 01 1991,258,POINT (-95.9263861 41.8304354),7/1/91,,
1982650,Waucoma,July 01 2013,258,POINT (-92.0341066 43.0554679),7/1/13,,
1966450,Renwick,July 01 1999,258,POINT (-93.9813336 42.8269157),7/1/99,,
1950430,Maurice,July 01 1993,258,POINT (-96.1827384 42.9660542),7/1/93,,
1919450,Dedham,July 01 1993,258,POINT (-94.8232369 41.9087315),7/1/93,,
1953895,Moorland,July 01 1998,258,POINT (-94.2954106 42.4413943),7/1/98,,
1943050,La Motte,July 01 2016,258,POINT (-90.6234291 42.2957342),7/1/16,,
1948585,Mallard,July 01 2019,258,POINT (-94.6831596 42.9393896),7/1/19,,
1932475,Granville,July 01 1991,258,POINT (-95.8748315 42.9852282),7/1/91,,
1944355,Leland,April 01 2000,258,POINT (-93.6350977 43.3318155),4/1/00,,
1919450,Dedham,July 01 2016,258,POINT (-94.8232369 41.9087315),7/1/16,,
1946065,Lockridge,July 01 2009,258,POINT (-91.7492245 40.9936662),7/1/09,,
1950430,Maurice,July 01 1994,258,POINT (-96.1827384 42.9660542),7/1/94,,
1947370,Lu Verne,July 01 2013,258,POINT (-94.0836262 42.9092283),7/1/13,,
1950430,Maurice,July 01 2002,258,POINT (-96.1827384 42.9660542),7/1/02,,
1964560,Prescott,July 01 2004,258,POINT (-94.6129796 41.0238035),7/1/04,,
1919450,Dedham,July 01 2017,258,POINT (-94.8232369 41.9087315),7/1/17,,
1921540,Dixon,July 01 2004,258,POINT (-90.7823709 41.742124),7/1/04,,
1965055,Pulaski,July 01 2006,258,POINT (-92.2737906 40.6928807),7/1/06,,
1973155,Silver City,July 01 1998,258,POINT (-95.6378733 41.1113884),7/1/98,,
1945660,Liscomb,April 01 1990,258,POINT (-93.0061716 42.1910286),4/1/90,,
1950430,Maurice,July 01 1991,258,POINT (-96.1827384 42.9660542),7/1/91,,
1916815,Coulter,July 01 2003,258,POINT (-93.3700471 42.73312),7/1/03,,
1963075,Pisgah,July 01 1992,258,POINT (-95.9263861 41.8304354),7/1/92,,
1947010,Low Moor,NA,257.0987452,NA,7/1/20,,
1943050,La Motte,July 01 2017,257,POINT (-90.6234291 42.2957342),7/1/17,,
1982650,Waucoma,July 01 2014,257,POINT (-92.0341066 43.0554679),7/1/14,,
1916815,Coulter,July 01 1992,257,POINT (-93.3700471 42.73312),7/1/92,,
1949845,Martelle,July 01 2007,257,POINT (-91.3577596 42.0204466),7/1/07,,
1916815,Coulter,July 01 1993,257,POINT (-93.3700471 42.73312),7/1/93,,
1906940,Blencoe,July 01 1997,257,POINT (-96.0821104 41.9303416),7/1/97,,
1938460,Ionia,July 01 2008,257,POINT (-92.4584186 43.0360537),7/1/08,,
1945390,Linden,July 01 2007,257,POINT (-94.2699847 41.6427085),7/1/07,,
1941610,Kiron,July 01 2007,257,POINT (-95.3272682 42.1941298),7/1/07,,
1946065,Lockridge,July 01 2008,257,POINT (-91.7492245 40.9936662),7/1/08,,
1903115,Arthur,July 01 1996,257,POINT (-95.3469405 42.3353614),7/1/96,,
1912990,Chelsea,July 01 2015,257,POINT (-92.3945142 41.9204989),7/1/15,,
1919090,Davis City,April 01 1990,257,POINT (-93.8126017 40.6401518),4/1/90,,
1921540,Dixon,July 01 2005,257,POINT (-90.7823709 41.742124),7/1/05,,
1910450,Cantril,April 01 2000,257,POINT (-92.0684662 40.6428412),4/1/00,,
1944670,Lester,April 01 1990,257,POINT (-96.3314371 43.4402995),4/1/90,,
1943050,La Motte,July 01 2018,257,POINT (-90.6234291 42.2957342),7/1/18,,
1966450,Renwick,July 01 2008,257,POINT (-93.9813336 42.8269157),7/1/08,,
1906940,Blencoe,July 01 1996,257,POINT (-96.0821104 41.9303416),7/1/96,,
1906940,Blencoe,July 01 1991,257,POINT (-96.0821104 41.9303416),7/1/91,,
1964560,Prescott,April 01 2010,257,POINT (-94.6129796 41.0238035),4/1/10,,
1982650,Waucoma,April 01 2010,257,POINT (-92.0341066 43.0554679),4/1/10,,
1947460,Luxemburg,April 01 1990,257,POINT (-91.0725831 42.6040308),4/1/90,,
1917760,Cumberland,July 01 2012,257,POINT (-94.8706703 41.273088),7/1/12,,
1973155,Silver City,July 01 1999,257,POINT (-95.6378733 41.1113884),7/1/99,,
1951420,Meservey,July 01 1999,257,POINT (-93.4733851 42.9156435),7/1/99,,
1941610,Kiron,July 01 2006,257,POINT (-95.3272682 42.1941298),7/1/06,,
1961815,Paton,July 01 2004,257,POINT (-94.2550567 42.1642219),7/1/04,,
1914115,Cleghorn,July 01 1996,257,POINT (-95.7126506 42.812537),7/1/96,,
1906940,Blencoe,July 01 1992,257,POINT (-96.0821104 41.9303416),7/1/92,,
1947010,Low Moor,July 01 2016,257,POINT (-90.3542133 41.8023436),7/1/16,,
1916590,Corwith,July 01 2017,257,POINT (-93.9580791 42.9890004),7/1/17,,
1981570,Wadena,July 01 2012,257,POINT (-91.6594004 42.8397808),7/1/12,,
1919090,Davis City,July 01 1992,257,POINT (-93.8126017 40.6401518),7/1/92,,
1940665,Kensett,July 01 2019,256,POINT (-93.2106319 43.3534357),7/1/19,,
1901540,Alta Vista,July 01 2016,256,POINT (-92.4170267 43.1967709),7/1/16,,
1987285,Yale,July 01 2009,256,POINT (-94.3572116 41.7753718),7/1/09,,
1906175,Bertram,July 01 1997,256,POINT (-91.5376397 41.9511334),7/1/97,,
1917670,Crystal Lake,July 01 2008,256,POINT (-93.792707 43.2229779),7/1/08,,
1919450,Dedham,July 01 2019,256,POINT (-94.8232369 41.9087315),7/1/19,,
1903115,Arthur,July 01 1997,256,POINT (-95.3469405 42.3353614),7/1/97,,
1916815,Coulter,July 01 2005,256,POINT (-93.3700471 42.73312),7/1/05,,
1953895,Moorland,July 01 1999,256,POINT (-94.2954106 42.4413943),7/1/99,,
1934860,Harvey,July 01 1996,256,POINT (-92.922688 41.3179424),7/1/96,,
1916590,Corwith,July 01 2018,256,POINT (-93.9580791 42.9890004),7/1/18,,
1919450,Dedham,July 01 1995,256,POINT (-94.8232369 41.9087315),7/1/95,,
1927210,Fenton,July 01 2009,256,POINT (-94.4279672 43.2181569),7/1/09,,
1916815,Coulter,July 01 2004,256,POINT (-93.3700471 42.73312),7/1/04,,
1919450,Dedham,July 01 2003,256,POINT (-94.8232369 41.9087315),7/1/03,,
