"","FIPS","City","Year","Population","longitude","latitude","Date","MSA","microMSA"
"23170",1987015,"Woolstock","July 01 2015",165,-93.8432601,42.5647758,"7/1/15","",""
"23171",1976620,"Swaledale","July 01 2011",165,-93.3154698,42.9765243,"7/1/11","",""
"23172",1983010,"Webb","July 01 1991",165,-95.0129187,42.9497593,"7/1/91","",""
"23173",1927255,"Ferguson","July 01 1991",165,-92.8630313,41.9385801,"7/1/91","",""
"23174",1973920,"Somers","April 01 2000",165,-94.4309564,42.3787135,"4/1/00","",""
"23175",1978195,"Tingley","July 01 2005",165,-94.195803,40.852747,"7/1/05","",""
"23176",1968700,"Rose Hill","July 01 2014",165,-92.4636988,41.3203615,"7/1/14","",""
"23177",1974775,"St. Lucas","July 01 1991",165,-91.4457379,42.0529659,"7/1/91","",""
"23178",1961050,"Palmer","April 01 2010",165,-94.5984729,42.6298621,"4/1/10","",""
"23179",1972840,"Shueyville","July 01 1998",165,-91.6521789,41.8465835,"7/1/98","",""
"23180",1911530,"Castana","July 01 2006",165,-95.9103984,42.0730934,"7/1/06","",""
"23181",1944310,"Leighton","July 01 2009",165,-92.7864171,41.3387995,"7/1/09","",""
"23182",1930135,"Geneva","July 01 1996",165,-93.1297657,42.6747983,"7/1/96","",""
"23183",1922800,"Dundee","July 01 2017",165,-91.5461458,42.5798507,"7/1/17","",""
"23184",1954435,"Mount Auburn","July 01 2004",165,-92.094317,42.2574343,"7/1/04","",""
"23185",1913485,"Clare","July 01 1993",165,-94.3446885,42.587455,"7/1/93","",""
"23186",1983370,"Welton","July 01 2002",165,-90.5960951,41.9076799,"7/1/02","",""
"23187",1965595,"Randall","July 01 2016",165,-93.602632,42.2371232,"7/1/16","",""
"23188",1934635,"Harris","July 01 2013",165,-95.4370934,43.4435137,"7/1/13","",""
"23189",1974505,"Springbrook","July 01 1991",165,-90.479117,42.1655919,"7/1/91","",""
"23190",1926310,"Exline","July 01 2007",165,-92.8431396,40.649046,"7/1/07","",""
"23191",1981075,"Vincent","July 01 2017",165,-94.018863,42.5918299,"7/1/17","",""
"23192",1987015,"Woolstock","July 01 2013",165,-93.8432601,42.5647758,"7/1/13","",""
"23193",1981075,"Vincent","July 01 2016",165,-94.018863,42.5918299,"7/1/16","",""
"23194",1954795,"Mount Union","July 01 1995",165,-91.3908331,41.0576119,"7/1/95","",""
"23195",1913215,"Chillicothe","July 01 1999",165,-92.5303282,41.0860115,"7/1/99","",""
"23196",1908425,"Bridgewater","July 01 2014",165,-94.6689384,41.2470992,"7/1/14","",""
"23197",1907660,"Bouton","July 01 1999",165,-94.0105732,41.8511411,"7/1/99","",""
"23198",1934995,"Hastings","July 01 2009",165,-95.4948278,41.0250884,"7/1/09","",""
"23199",1922800,"Dundee",NA,164.9749382,NA,NA,"7/1/20","",""
"23200",1942870,"Lambs Grove",NA,164.257017,NA,NA,"7/1/20","",""
"23201",1901090,"Alexander",NA,164.073671,NA,NA,"7/1/20","",""
"23202",1954795,"Mount Union","July 01 1999",164,-91.3908331,41.0576119,"7/1/99","",""
"23203",1968025,"Rock Falls","July 01 2003",164,-93.0871547,43.2069876,"7/1/03","",""
"23204",1922800,"Dundee","July 01 2018",164,-91.5461458,42.5798507,"7/1/18","",""
"23205",1961860,"Patterson","July 01 2014",164,-93.8771716,41.3484882,"7/1/14","",""
"23206",1944130,"Ledyard","April 01 1990",164,-94.1585893,43.4205973,"4/1/90","",""
"23207",1983370,"Welton","July 01 2011",164,-90.5960951,41.9076799,"7/1/11","",""
"23208",1946290,"Lone Rock","July 01 1997",164,-94.3254999,43.2208068,"7/1/97","",""
"23209",1901090,"Alexander","July 01 2016",164,-93.4786472,42.8044201,"7/1/16","",""
"23210",1984090,"Westfield","July 01 1993",164,-96.6055187,42.7561653,"7/1/93","",""
"23211",1968700,"Rose Hill","July 01 2015",164,-92.4636988,41.3203615,"7/1/15","",""
"23212",1985890,"Williamson","July 01 2005",164,NA,NA,"7/1/05","",""
"23213",1908425,"Bridgewater","July 01 1998",164,-94.6689384,41.2470992,"7/1/98","",""
"23214",1973785,"Soldier","July 01 2019",164,-95.7801688,41.9842069,"7/1/19","",""
"23215",1927255,"Ferguson","July 01 1992",164,-92.8630313,41.9385801,"7/1/92","",""
"23216",1912225,"Center Junction","July 01 1999",164,NA,NA,"7/1/99","",""
"23217",1976620,"Swaledale","July 01 2012",164,-93.3154698,42.9765243,"7/1/12","",""
"23218",1954795,"Mount Union","July 01 1998",164,-91.3908331,41.0576119,"7/1/98","",""
"23219",1958170,"Oakland Acres","July 01 2001",164,-92.821163,41.7204392,"7/1/01","",""
"23220",1978195,"Tingley","July 01 2002",164,-94.195803,40.852747,"7/1/02","",""
"23221",1974775,"St. Lucas","July 01 1993",164,-91.4457379,42.0529659,"7/1/93","",""
"23222",1934635,"Harris","July 01 2012",164,-95.4370934,43.4435137,"7/1/12","",""
"23223",1987015,"Woolstock","July 01 2017",164,-93.8432601,42.5647758,"7/1/17","",""
"23224",1987015,"Woolstock","July 01 2014",164,-93.8432601,42.5647758,"7/1/14","",""
"23225",1961860,"Patterson","July 01 2013",164,-93.8771716,41.3484882,"7/1/13","",""
"23226",1901090,"Alexander","July 01 2002",164,-93.4786472,42.8044201,"7/1/02","",""
"23227",1934635,"Harris","July 01 1999",164,-95.4370934,43.4435137,"7/1/99","",""
"23228",1901090,"Alexander","July 01 2017",164,-93.4786472,42.8044201,"7/1/17","",""
"23229",1935130,"Havelock","July 01 2009",164,-94.7008548,42.8331095,"7/1/09","",""
"23230",1908875,"Brunsville","July 01 1999",164,-96.2667032,42.8109608,"7/1/99","",""
"23231",1977790,"Thor","July 01 2005",164,-94.0495691,42.6881159,"7/1/05","",""
"23232",1974775,"St. Lucas","July 01 1995",164,-91.4457379,42.0529659,"7/1/95","",""
"23233",1927255,"Ferguson","July 01 1998",164,-92.8630313,41.9385801,"7/1/98","",""
"23234",1901090,"Alexander","July 01 1994",164,-93.4786472,42.8044201,"7/1/94","",""
"23235",1985890,"Williamson","July 01 2004",164,NA,NA,"7/1/04","",""
"23236",1954795,"Mount Union","July 01 1997",164,-91.3908331,41.0576119,"7/1/97","",""
"23237",1903835,"Aurora","July 01 2017",164,-91.7294524,42.6201079,"7/1/17","",""
"23238",1908425,"Bridgewater","July 01 2005",164,-94.6689384,41.2470992,"7/1/05","",""
"23239",1974775,"St. Lucas","July 01 1994",164,-91.4457379,42.0529659,"7/1/94","",""
"23240",1971355,"Searsboro","April 01 1990",164,-92.7042765,41.5792084,"4/1/90","",""
"23241",1913215,"Chillicothe","July 01 1994",164,-92.5303282,41.0860115,"7/1/94","",""
"23242",1973785,"Soldier","July 01 2017",164,-95.7801688,41.9842069,"7/1/17","",""
"23243",1913215,"Chillicothe","July 01 1998",164,-92.5303282,41.0860115,"7/1/98","",""
"23244",1961860,"Patterson","July 01 2015",164,-93.8771716,41.3484882,"7/1/15","",""
"23245",1927255,"Ferguson","July 01 1999",164,-92.8630313,41.9385801,"7/1/99","",""
"23246",1977790,"Thor","July 01 2006",164,-94.0495691,42.6881159,"7/1/06","",""
"23247",1943140,"Lanesboro","July 01 1994",164,-94.6921692,42.1826597,"7/1/94","",""
"23248",1983370,"Welton","July 01 2001",164,-90.5960951,41.9076799,"7/1/01","",""
"23249",1904645,"Barnum","July 01 1992",164,-94.365698,42.5062002,"7/1/92","",""
"23250",1910090,"Calumet",NA,163.8785954,NA,NA,"7/1/20","",""
"23251",1961050,"Palmer","July 01 2011",163,-94.5984729,42.6298621,"7/1/11","",""
"23252",1954435,"Mount Auburn","July 01 2009",163,-92.094317,42.2574343,"7/1/09","",""
"23253",1968700,"Rose Hill","July 01 2016",163,-92.4636988,41.3203615,"7/1/16","",""
"23254",1985890,"Williamson","July 01 2001",163,NA,NA,"7/1/01","",""
"23255",1929055,"Fredonia","July 01 1991",163,-91.3393851,41.284514,"7/1/91","",""
"23256",1981075,"Vincent","July 01 2018",163,-94.018863,42.5918299,"7/1/18","",""
"23257",1953895,"Moorland","July 01 2013",163,-94.2954106,42.4413943,"7/1/13","",""
"23258",1913215,"Chillicothe","July 01 1997",163,-92.5303282,41.0860115,"7/1/97","",""
"23259",1954435,"Mount Auburn","July 01 2002",163,-92.094317,42.2574343,"7/1/02","",""
"23260",1958170,"Oakland Acres","July 01 2002",163,-92.821163,41.7204392,"7/1/02","",""
"23261",1987015,"Woolstock","July 01 2018",163,-93.8432601,42.5647758,"7/1/18","",""
"23262",1974775,"St. Lucas","July 01 2007",163,-91.4457379,42.0529659,"7/1/07","",""
"23263",1904645,"Barnum","July 01 1993",163,-94.365698,42.5062002,"7/1/93","",""
"23264",1985890,"Williamson","July 01 2006",163,NA,NA,"7/1/06","",""
"23265",1908425,"Bridgewater","July 01 1999",163,-94.6689384,41.2470992,"7/1/99","",""
"23266",1958170,"Oakland Acres","July 01 2005",163,-92.821163,41.7204392,"7/1/05","",""
"23267",1901090,"Alexander","July 01 1996",163,-93.4786472,42.8044201,"7/1/96","",""
"23268",1968700,"Rose Hill","July 01 2019",163,-92.4636988,41.3203615,"7/1/19","",""
"23269",1974775,"St. Lucas","July 01 1992",163,-91.4457379,42.0529659,"7/1/92","",""
"23270",1968700,"Rose Hill","July 01 1998",163,-92.4636988,41.3203615,"7/1/98","",""
"23271",1945840,"Little Sioux","July 01 2017",163,-96.0274587,41.8082038,"7/1/17","",""
"23272",1911485,"Castalia","July 01 2016",163,-91.6769622,43.1128048,"7/1/16","",""
"23273",1954435,"Mount Auburn","July 01 2006",163,-92.094317,42.2574343,"7/1/06","",""
"23274",1901090,"Alexander","July 01 2003",163,-93.4786472,42.8044201,"7/1/03","",""
"23275",1911485,"Castalia","July 01 2008",163,-91.6769622,43.1128048,"7/1/08","",""
"23276",1945840,"Little Sioux","July 01 2012",163,-96.0274587,41.8082038,"7/1/12","",""
"23277",1946290,"Lone Rock","July 01 1998",163,-94.3254999,43.2208068,"7/1/98","",""
"23278",1919135,"Dawson","July 01 2005",163,-94.2203279,41.8430917,"7/1/05","",""
"23279",1950655,"Maysville","April 01 2000",163,-90.718486,41.6495455,"4/1/00","",""
"23280",1965595,"Randall","July 01 2018",163,-93.602632,42.2371232,"7/1/18","",""
"23281",1901090,"Alexander","July 01 1995",163,-93.4786472,42.8044201,"7/1/95","",""
"23282",1911530,"Castana","July 01 2007",163,-95.9103984,42.0730934,"7/1/07","",""
"23283",1908425,"Bridgewater","July 01 2006",163,-94.6689384,41.2470992,"7/1/06","",""
"23284",1913485,"Clare","July 01 1994",163,-94.3446885,42.587455,"7/1/94","",""
"23285",1927255,"Ferguson","July 01 1993",163,-92.8630313,41.9385801,"7/1/93","",""
"23286",1934635,"Harris","July 01 2014",163,-95.4370934,43.4435137,"7/1/14","",""
"23287",1927255,"Ferguson","July 01 1994",163,-92.8630313,41.9385801,"7/1/94","",""
"23288",1968700,"Rose Hill","July 01 1999",163,-92.4636988,41.3203615,"7/1/99","",""
"23289",1983370,"Welton","July 01 2012",163,-90.5960951,41.9076799,"7/1/12","",""
"23290",1930135,"Geneva","July 01 2013",163,-93.1297657,42.6747983,"7/1/13","",""
"23291",1930135,"Geneva","July 01 1997",163,-93.1297657,42.6747983,"7/1/97","",""
"23292",1976620,"Swaledale","July 01 2013",163,-93.3154698,42.9765243,"7/1/13","",""
"23293",1930135,"Geneva","July 01 2012",163,-93.1297657,42.6747983,"7/1/12","",""
"23294",1958170,"Oakland Acres","July 01 2004",163,-92.821163,41.7204392,"7/1/04","",""
"23295",1907930,"Braddyville","July 01 2008",163,-95.0311862,40.5806312,"7/1/08","",""
"23296",1901090,"Alexander","July 01 2001",163,-93.4786472,42.8044201,"7/1/01","",""
"23297",1965595,"Randall","July 01 2019",163,-93.602632,42.2371232,"7/1/19","",""
"23298",1944310,"Leighton","July 01 2011",163,-92.7864171,41.3387995,"7/1/11","",""
"23299",1985890,"Williamson","April 01 2000",163,NA,NA,"4/1/00","",""
"23300",1922800,"Dundee","July 01 2019",163,-91.5461458,42.5798507,"7/1/19","",""
"23301",1950655,"Maysville","July 01 2001",163,-90.718486,41.6495455,"7/1/01","",""
"23302",1958170,"Oakland Acres","July 01 2003",163,-92.821163,41.7204392,"7/1/03","",""
"23303",1971355,"Searsboro","July 01 1993",163,-92.7042765,41.5792084,"7/1/93","",""
"23304",1950655,"Maysville","July 01 2009",163,-90.718486,41.6495455,"7/1/09","",""
"23305",1954435,"Mount Auburn","July 01 2003",163,-92.094317,42.2574343,"7/1/03","",""
"23306",1973785,"Soldier",NA,162.8900544,NA,NA,"7/1/20","",""
"23307",1907660,"Bouton","July 01 1998",162,-94.0105732,41.8511411,"7/1/98","",""
"23308",1913215,"Chillicothe","July 01 1993",162,-92.5303282,41.0860115,"7/1/93","",""
"23309",1943140,"Lanesboro","July 01 1995",162,-94.6921692,42.1826597,"7/1/95","",""
"23310",1950655,"Maysville","July 01 2002",162,-90.718486,41.6495455,"7/1/02","",""
"23311",1903835,"Aurora","July 01 2018",162,-91.7294524,42.6201079,"7/1/18","",""
"23312",1953895,"Moorland","July 01 2015",162,-94.2954106,42.4413943,"7/1/15","",""
"23313",1974775,"St. Lucas","July 01 1997",162,-91.4457379,42.0529659,"7/1/97","",""
"23314",1971355,"Searsboro","July 01 1994",162,-92.7042765,41.5792084,"7/1/94","",""
"23315",1934635,"Harris","July 01 2016",162,-95.4370934,43.4435137,"7/1/16","",""
"23316",1985890,"Williamson","July 01 2002",162,NA,NA,"7/1/02","",""
"23317",1945840,"Little Sioux","July 01 2018",162,-96.0274587,41.8082038,"7/1/18","",""
"23318",1959070,"Ollie","July 01 2006",162,-92.0923057,41.1991478,"7/1/06","",""
"23319",1968700,"Rose Hill","July 01 2017",162,-92.4636988,41.3203615,"7/1/17","",""
"23320",1961050,"Palmer","July 01 2012",162,-94.5984729,42.6298621,"7/1/12","",""
"23321",1913215,"Chillicothe","July 01 1992",162,-92.5303282,41.0860115,"7/1/92","",""
"23322",1972660,"Sherrill","July 01 1993",162,-90.7841885,42.6043231,"7/1/93","",""
"23323",1950655,"Maysville","July 01 2008",162,-90.718486,41.6495455,"7/1/08","",""
"23324",1935220,"Haverhill","July 01 2005",162,-92.9607403,41.9441206,"7/1/05","",""
"23325",1971355,"Searsboro","July 01 1992",162,-92.7042765,41.5792084,"7/1/92","",""
"23326",1983775,"West Chester","July 01 2003",162,-91.8169476,41.3400387,"7/1/03","",""
"23327",1953895,"Moorland","July 01 2017",162,-94.2954106,42.4413943,"7/1/17","",""
"23328",1976620,"Swaledale","July 01 2014",162,-93.3154698,42.9765243,"7/1/14","",""
"23329",1984090,"Westfield","July 01 1992",162,-96.6055187,42.7561653,"7/1/92","",""
"23330",1913215,"Chillicothe","July 01 1996",162,-92.5303282,41.0860115,"7/1/96","",""
"23331",1961860,"Patterson","July 01 2018",162,-93.8771716,41.3484882,"7/1/18","",""
"23332",1926310,"Exline","July 01 2008",162,-92.8431396,40.649046,"7/1/08","",""
"23333",1968700,"Rose Hill","July 01 1997",162,-92.4636988,41.3203615,"7/1/97","",""
"23334",1954435,"Mount Auburn","July 01 2007",162,-92.094317,42.2574343,"7/1/07","",""
"23335",1934635,"Harris","July 01 2015",162,-95.4370934,43.4435137,"7/1/15","",""
"23336",1907930,"Braddyville","July 01 2009",162,-95.0311862,40.5806312,"7/1/09","",""
"23337",1971355,"Searsboro","July 01 1991",162,-92.7042765,41.5792084,"7/1/91","",""
"23338",1913125,"Chester","July 01 1995",162,-92.3639508,43.4918437,"7/1/95","",""
"23339",1959070,"Ollie","July 01 2008",162,-92.0923057,41.1991478,"7/1/08","",""
"23340",1944310,"Leighton","April 01 2010",162,-92.7864171,41.3387995,"4/1/10","",""
"23341",1946290,"Lone Rock","July 01 1999",162,-94.3254999,43.2208068,"7/1/99","",""
"23342",1958170,"Oakland Acres","July 01 1996",162,-92.821163,41.7204392,"7/1/96","",""
"23343",1983775,"West Chester","July 01 2001",162,-91.8169476,41.3400387,"7/1/01","",""
"23344",1983010,"Webb","July 01 2001",162,-95.0129187,42.9497593,"7/1/01","",""
"23345",1944310,"Leighton","July 01 2012",162,-92.7864171,41.3387995,"7/1/12","",""
"23346",1953895,"Moorland","July 01 2014",162,-94.2954106,42.4413943,"7/1/14","",""
"23347",1944130,"Ledyard","July 01 1991",162,-94.1585893,43.4205973,"7/1/91","",""
"23348",1945255,"Lincoln","April 01 2010",162,-92.6913872,42.2634642,"4/1/10","",""
"23349",1974775,"St. Lucas","July 01 1996",162,-91.4457379,42.0529659,"7/1/96","",""
"23350",1944310,"Leighton","July 01 2013",162,-92.7864171,41.3387995,"7/1/13","",""
"23351",1917850,"Cumming","April 01 2000",162,-93.759951,41.4875287,"4/1/00","",""
"23352",1961860,"Patterson","July 01 2016",162,-93.8771716,41.3484882,"7/1/16","",""
"23353",1974775,"St. Lucas","July 01 2008",162,-91.4457379,42.0529659,"7/1/08","",""
"23354",1971355,"Searsboro","July 01 1997",162,-92.7042765,41.5792084,"7/1/97","",""
"23355",1913125,"Chester","July 01 1996",162,-92.3639508,43.4918437,"7/1/96","",""
"23356",1985890,"Williamson","July 01 2003",162,NA,NA,"7/1/03","",""
"23357",1954435,"Mount Auburn","July 01 2008",162,-92.094317,42.2574343,"7/1/08","",""
"23358",1985890,"Williamson","July 01 2007",162,NA,NA,"7/1/07","",""
"23359",1961860,"Patterson","July 01 2017",162,-93.8771716,41.3484882,"7/1/17","",""
"23360",1959070,"Ollie","July 01 2007",162,-92.0923057,41.1991478,"7/1/07","",""
"23361",1965595,"Randall",NA,161.7302284,NA,NA,"7/1/20","",""
"23362",1945840,"Little Sioux",NA,161.4484131,NA,NA,"7/1/20","",""
"23363",1953895,"Moorland","July 01 2016",161,-94.2954106,42.4413943,"7/1/16","",""
"23364",1911485,"Castalia","July 01 2009",161,-91.6769622,43.1128048,"7/1/09","",""
"23365",1974505,"Springbrook","July 01 1998",161,-90.479117,42.1655919,"7/1/98","",""
"23366",1984540,"Westphalia","July 01 2002",161,-95.3936653,41.7192516,"7/1/02","",""
"23367",1901090,"Alexander","July 01 2004",161,-93.4786472,42.8044201,"7/1/04","",""
"23368",1901090,"Alexander","July 01 2019",161,-93.4786472,42.8044201,"7/1/19","",""
"23369",1944310,"Leighton","July 01 2014",161,-92.7864171,41.3387995,"7/1/14","",""
"23370",1974775,"St. Lucas","July 01 2009",161,-91.4457379,42.0529659,"7/1/09","",""
"23371",1950655,"Maysville","July 01 2006",161,-90.718486,41.6495455,"7/1/06","",""
"23372",1901090,"Alexander","July 01 2018",161,-93.4786472,42.8044201,"7/1/18","",""
"23373",1934635,"Harris","July 01 2017",161,-95.4370934,43.4435137,"7/1/17","",""
"23374",1968700,"Rose Hill","July 01 1996",161,-92.4636988,41.3203615,"7/1/96","",""
"23375",1945840,"Little Sioux","July 01 2013",161,-96.0274587,41.8082038,"7/1/13","",""
"23376",1926310,"Exline","July 01 2009",161,-92.8431396,40.649046,"7/1/09","",""
"23377",1903835,"Aurora","July 01 2019",161,-91.7294524,42.6201079,"7/1/19","",""
"23378",1930135,"Geneva","July 01 1998",161,-93.1297657,42.6747983,"7/1/98","",""
"23379",1908425,"Bridgewater","July 01 2007",161,-94.6689384,41.2470992,"7/1/07","",""
"23380",1974505,"Springbrook","July 01 1995",161,-90.479117,42.1655919,"7/1/95","",""
"23381",1984540,"Westphalia","July 01 2001",161,-95.3936653,41.7192516,"7/1/01","",""
"23382",1987015,"Woolstock","July 01 2019",161,-93.8432601,42.5647758,"7/1/19","",""
"23383",1901090,"Alexander","July 01 2005",161,-93.4786472,42.8044201,"7/1/05","",""
"23384",1971355,"Searsboro","July 01 1995",161,-92.7042765,41.5792084,"7/1/95","",""
"23385",1977790,"Thor","July 01 2007",161,-94.0495691,42.6881159,"7/1/07","",""
"23386",1954435,"Mount Auburn","July 01 2001",161,-92.094317,42.2574343,"7/1/01","",""
"23387",1968700,"Rose Hill","July 01 2018",161,-92.4636988,41.3203615,"7/1/18","",""
"23388",1974775,"St. Lucas","July 01 1998",161,-91.4457379,42.0529659,"7/1/98","",""
"23389",1904645,"Barnum","July 01 1994",161,-94.365698,42.5062002,"7/1/94","",""
"23390",1978195,"Tingley","July 01 2006",161,-94.195803,40.852747,"7/1/06","",""
"23391",1973920,"Somers","April 01 1990",161,-94.4309564,42.3787135,"4/1/90","",""
"23392",1958170,"Oakland Acres","July 01 2006",161,-92.821163,41.7204392,"7/1/06","",""
"23393",1944310,"Leighton","July 01 2004",161,-92.7864171,41.3387995,"7/1/04","",""
"23394",1965595,"Randall","April 01 1990",161,-93.602632,42.2371232,"4/1/90","",""
"23395",1981075,"Vincent","July 01 2019",161,-94.018863,42.5918299,"7/1/19","",""
"23396",1965640,"Randolph","July 01 2012",161,-95.5647251,40.8734345,"7/1/12","",""
"23397",1935220,"Haverhill","July 01 2006",161,-92.9607403,41.9441206,"7/1/06","",""
"23398",1972660,"Sherrill","July 01 1998",161,-90.7841885,42.6043231,"7/1/98","",""
"23399",1958170,"Oakland Acres","July 01 2007",161,-92.821163,41.7204392,"7/1/07","",""
"23400",1971355,"Searsboro","July 01 1996",161,-92.7042765,41.5792084,"7/1/96","",""
"23401",1945840,"Little Sioux","July 01 2019",161,-96.0274587,41.8082038,"7/1/19","",""
"23402",1983370,"Welton","July 01 2013",161,-90.5960951,41.9076799,"7/1/13","",""
"23403",1913215,"Chillicothe","July 01 1995",161,-92.5303282,41.0860115,"7/1/95","",""
"23404",1917850,"Cumming","July 01 1999",161,-93.759951,41.4875287,"7/1/99","",""
"23405",1961860,"Patterson","July 01 2019",161,-93.8771716,41.3484882,"7/1/19","",""
"23406",1973920,"Somers","July 01 2001",161,-94.4309564,42.3787135,"7/1/01","",""
"23407",1968025,"Rock Falls","July 01 2004",161,-93.0871547,43.2069876,"7/1/04","",""
"23408",1935220,"Haverhill","July 01 2007",161,-92.9607403,41.9441206,"7/1/07","",""
"23409",1945255,"Lincoln","July 01 2011",161,-92.6913872,42.2634642,"7/1/11","",""
"23410",1983775,"West Chester","July 01 2002",161,-91.8169476,41.3400387,"7/1/02","",""
"23411",1983370,"Welton","July 01 2005",161,-90.5960951,41.9076799,"7/1/05","",""
"23412",1903835,"Aurora",NA,160.902659,NA,NA,"7/1/20","",""
"23413",1943140,"Lanesboro",NA,160.3698587,NA,NA,"7/1/20","",""
"23414",1950655,"Maysville","July 01 2007",160,-90.718486,41.6495455,"7/1/07","",""
"23415",1908560,"Bristow","July 01 2009",160,-92.9079267,42.7738236,"7/1/09","",""
"23416",1958170,"Oakland Acres","July 01 2009",160,-92.821163,41.7204392,"7/1/09","",""
"23417",1935220,"Haverhill","July 01 2008",160,-92.9607403,41.9441206,"7/1/08","",""
"23418",1971355,"Searsboro","July 01 1998",160,-92.7042765,41.5792084,"7/1/98","",""
"23419",1908560,"Bristow","April 01 2010",160,-92.9079267,42.7738236,"4/1/10","",""
"23420",1913485,"Clare","July 01 1995",160,-94.3446885,42.587455,"7/1/95","",""
"23421",1978195,"Tingley","July 01 2007",160,-94.195803,40.852747,"7/1/07","",""
"23422",1908560,"Bristow","July 01 2012",160,-92.9079267,42.7738236,"7/1/12","",""
"23423",1986610,"Wiota","April 01 1990",160,-94.8874747,41.4010236,"4/1/90","",""
"23424",1901090,"Alexander","July 01 1997",160,-93.4786472,42.8044201,"7/1/97","",""
"23425",1911530,"Castana","July 01 2008",160,-95.9103984,42.0730934,"7/1/08","",""
"23426",1910090,"Calumet","April 01 1990",160,-95.5515151,42.9449608,"4/1/90","",""
"23427",1976620,"Swaledale","July 01 2015",160,-93.3154698,42.9765243,"7/1/15","",""
"23428",1935220,"Haverhill","July 01 2009",160,-92.9607403,41.9441206,"7/1/09","",""
"23429",1950655,"Maysville","July 01 2003",160,-90.718486,41.6495455,"7/1/03","",""
"23430",1976620,"Swaledale","July 01 2017",160,-93.3154698,42.9765243,"7/1/17","",""
"23431",1930135,"Geneva","July 01 2014",160,-93.1297657,42.6747983,"7/1/14","",""
"23432",1945840,"Little Sioux","July 01 2014",160,-96.0274587,41.8082038,"7/1/14","",""
"23433",1929055,"Fredonia","July 01 1992",160,-91.3393851,41.284514,"7/1/92","",""
"23434",1944130,"Ledyard","July 01 1993",160,-94.1585893,43.4205973,"7/1/93","",""
"23435",1944310,"Leighton","July 01 2015",160,-92.7864171,41.3387995,"7/1/15","",""
"23436",1976620,"Swaledale","July 01 2016",160,-93.3154698,42.9765243,"7/1/16","",""
"23437",1984090,"Westfield","April 01 1990",160,-96.6055187,42.7561653,"4/1/90","",""
"23438",1944130,"Ledyard","July 01 1992",160,-94.1585893,43.4205973,"7/1/92","",""
"23439",1913215,"Chillicothe","July 01 1991",160,-92.5303282,41.0860115,"7/1/91","",""
"23440",1904645,"Barnum","July 01 1995",160,-94.365698,42.5062002,"7/1/95","",""
"23441",1910090,"Calumet","July 01 1995",160,-95.5515151,42.9449608,"7/1/95","",""
"23442",1972660,"Sherrill","July 01 1992",160,-90.7841885,42.6043231,"7/1/92","",""
"23443",1910090,"Calumet","July 01 2004",160,-95.5515151,42.9449608,"7/1/04","",""
"23444",1908560,"Bristow","July 01 1996",160,-92.9079267,42.7738236,"7/1/96","",""
"23445",1954435,"Mount Auburn","April 01 2000",160,-92.094317,42.2574343,"4/1/00","",""
"23446",1974505,"Springbrook","July 01 1996",160,-90.479117,42.1655919,"7/1/96","",""
"23447",1911485,"Castalia","July 01 2007",160,-91.6769622,43.1128048,"7/1/07","",""
"23448",1904645,"Barnum","July 01 1991",160,-94.365698,42.5062002,"7/1/91","",""
"23449",1985305,"Whitten","April 01 2000",160,-93.0096885,42.2625946,"4/1/00","",""
"23450",1972840,"Shueyville","July 01 1993",160,-91.6521789,41.8465835,"7/1/93","",""
"23451",1953895,"Moorland","July 01 2018",160,-94.2954106,42.4413943,"7/1/18","",""
"23452",1968700,"Rose Hill","July 01 1994",160,-92.4636988,41.3203615,"7/1/94","",""
"23453",1958170,"Oakland Acres","July 01 2018",160,-92.821163,41.7204392,"7/1/18","",""
"23454",1985890,"Williamson","July 01 2008",160,NA,NA,"7/1/08","",""
"23455",1952905,"Mitchell","July 01 1998",160,-92.8708732,43.320421,"7/1/98","",""
"23456",1984540,"Westphalia","April 01 2000",160,-95.3936653,41.7192516,"4/1/00","",""
"23457",1901090,"Alexander","July 01 2007",160,-93.4786472,42.8044201,"7/1/07","",""
"23458",1983370,"Welton","July 01 2006",160,-90.5960951,41.9076799,"7/1/06","",""
"23459",1911485,"Castalia","July 01 2017",160,-91.6769622,43.1128048,"7/1/17","",""
"23460",1926310,"Exline","April 01 2010",160,-92.8431396,40.649046,"4/1/10","",""
"23461",1908560,"Bristow","July 01 2011",160,-92.9079267,42.7738236,"7/1/11","",""
"23462",1961050,"Palmer","July 01 2014",160,-94.5984729,42.6298621,"7/1/14","",""
"23463",1961050,"Palmer","July 01 2013",160,-94.5984729,42.6298621,"7/1/13","",""
"23464",1958170,"Oakland Acres","July 01 2008",160,-92.821163,41.7204392,"7/1/08","",""
"23465",1968700,"Rose Hill","July 01 1995",160,-92.4636988,41.3203615,"7/1/95","",""
"23466",1972840,"Shueyville","July 01 1994",160,-91.6521789,41.8465835,"7/1/94","",""
"23467",1901090,"Alexander","July 01 1998",160,-93.4786472,42.8044201,"7/1/98","",""
"23468",1907930,"Braddyville","July 01 2011",160,-95.0311862,40.5806312,"7/1/11","",""
"23469",1958170,"Oakland Acres",NA,159.4386591,NA,NA,"7/1/20","",""
"23470",1930135,"Geneva",NA,159.2938147,NA,NA,"7/1/20","",""
"23471",1961860,"Patterson",NA,159.1654697,NA,NA,"7/1/20","",""
"23472",1901090,"Alexander","July 01 2008",159,-93.4786472,42.8044201,"7/1/08","",""
"23473",1908560,"Bristow","July 01 1998",159,-92.9079267,42.7738236,"7/1/98","",""
